Window,2,Frequency Sweep
Trace,1,
7509.249575,-6.834003925,
22507.74873,-64.79180145,
37506.24788,-67.4673996,
52504.74703,-70.52127075,
67503.24618,-69.16439056,
82501.74533,-74.11003113,
97500.24448,-74.00757599,
112498.7436,-74.389328,
127497.2428,-72.240242,
142495.7419,-75.24708557,
157494.2411,-75.27837372,
172492.7402,-77.29704285,
187491.2394,-75.49742126,
202489.7385,-76.01115417,
217488.2377,-74.49888611,
232486.7368,-76.53213501,
247485.236,-75.39823151,
262483.7351,-75.8459549,
277482.2343,-79.82552338,
292480.7334,-77.25350952,
307479.2326,-76.62916565,
322477.7317,-77.25894165,
337476.2309,-77.02497101,
352474.73,-79.19889832,
367473.2292,-78.77818298,
382471.7283,-75.81598663,
397470.2275,-76.73812103,
412468.7266,-77.55796051,
427467.2258,-76.42423248,
442465.7249,-79.13674927,
457464.2241,-78.34123993,
472462.7232,-78.76419067,
487461.2224,-78.14848328,
502459.7215,-77.59848022,
517458.2207,-78.07785797,
532456.7198,-77.2080307,
547455.219,-78.68000031,
562453.7181,-76.30838013,
577452.2173,-78.78369141,
592450.7164,-78.45845795,
607449.2156,-77.03379822,
622447.7147,-78.07015228,
637446.2139,-72.65654755,
652444.713,-70.26197815,
667443.2122,-72.93608856,
682441.7113,-76.48708344,
697440.2105,-74.97567749,
712438.7096,-75.34634399,
727437.2088,-74.98273468,
742435.7079,-71.98204803,
757434.2071,-76.16086578,
772432.7062,-74.31311035,
787431.2054,-75.58184052,
802429.7045,-71.46330261,
817428.2037,-71.29319763,
832426.7028,-69.27587891,
847425.202,-67.98735809,
862423.7011,-65.1510849,
877422.2003,-65.13223267,
892420.6994,-63.54779816,
907419.1986,-63.58244324,
922417.6977,-62.81854248,
937416.1969,-61.71659088,
952414.696,-63.68473816,
967413.1952,-64.14802551,
982411.6943,-65.50724792,
997410.1935,-65.2991333,
1012408.693,-65.26229858,
1027407.192,-64.9799118,
1042405.691,-64.71372986,
1057404.19,-64.00022888,
1072402.689,-62.43390656,
1087401.188,-63.7489624,
1102399.688,-64.21904755,
1117398.187,-64.15673828,
1132396.686,-63.9758606,
1147395.185,-64.5298233,
1162393.684,-65.29549408,
1177392.183,-64.41915131,
1192390.682,-65.74325562,
1207389.182,-66.19617462,
1222387.681,-65.51403046,
1237386.18,-66.93724823,
1252384.679,-68.13140106,
1267383.178,-68.84814453,
1282381.677,-68.84088898,
1297380.176,-69.91968536,
1312378.676,-70.9839325,
1327377.175,-69.90376282,
1342375.674,-67.81103516,
1357374.173,-69.07700348,
1372372.672,-68.22277069,
1387371.171,-68.70328522,
1402369.671,-69.44815826,
1417368.17,-70.11012268,
1432366.669,-70.29218292,
1447365.168,-71.90261841,
1462363.667,-71.24372101,
1477362.166,-72.96633148,
1492360.665,-73.59910583,
1507359.165,-72.62778473,
1522357.664,-72.3286972,
1537356.163,-73.42429352,
1552354.662,-72.98107147,
1567353.161,-72.93605042,
1582351.66,-69.99732208,
1597350.159,-71.47946167,
1612348.659,-70.0983963,
1627347.158,-69.69788361,
1642345.657,-69.40522003,
1657344.156,-70.43345642,
1672342.655,-70.39514923,
1687341.154,-69.973526,
1702339.654,-70.74264526,
1717338.153,-69.88361359,
1732336.652,-69.78135681,
1747335.151,-71.09315491,
1762333.65,-71.45968628,
1777332.149,-72.05651093,
1792330.648,-72.68138123,
1807329.148,-72.84845734,
1822327.647,-72.21781921,
1837326.146,-71.7662735,
1852324.645,-71.88809204,
1867323.144,-71.0158844,
1882321.643,-69.71179199,
1897320.142,-70.68182373,
1912318.642,-70.75273895,
1927317.141,-70.11042786,
1942315.64,-71.05387878,
1957314.139,-70.81614685,
1972312.638,-71.49427032,
1987311.137,-70.55937958,
2002309.637,-69.63625336,
2017308.136,-69.86273956,
2032306.635,-69.31427765,
2047305.134,-69.87677002,
2062303.633,-69.9071579,
2077302.132,-69.41147614,
2092300.631,-69.55835724,
2107299.131,-69.65590668,
2122297.63,-69.86841583,
2137296.129,-69.17987823,
2152294.628,-69.07389069,
2167293.127,-67.90966034,
2182291.626,-67.9821167,
2197290.125,-68.13629913,
2212288.625,-67.25498199,
2227287.124,-66.49168396,
2242285.623,-67.10671997,
2257284.122,-67.71876526,
2272282.621,-67.22651672,
2287281.12,-67.98690033,
2302279.62,-66.53778076,
2317278.119,-67.79429626,
2332276.618,-67.87103271,
2347275.117,-67.22907257,
2362273.616,-67.33528137,
2377272.115,-67.19551086,
2392270.614,-70.36530304,
2407269.114,-70.2144165,
2422267.613,-71.5305481,
2437266.112,-71.65254974,
2452264.611,-75.78111267,
2467263.11,-74.63781738,
2482261.609,-74.68535614,
2497260.108,-77.48413086,
2512258.608,-77.08117676,
2527257.107,-78.44376373,
2542255.606,-77.25321198,
2557254.105,-74.5689621,
2572252.604,-72.79393768,
2587251.103,-72.37443542,
2602249.603,-72.39260864,
2617248.102,-71.1910553,
2632246.601,-69.63972473,
2647245.1,-68.86989594,
2662243.599,-69.04840088,
2677242.098,-69.35878754,
2692240.597,-67.48130798,
2707239.097,-67.77535248,
2722237.596,-67.18365479,
2737236.095,-65.80242157,
2752234.594,-66.54677582,
2767233.093,-66.15817261,
2782231.592,-65.62353516,
2797230.091,-66.49646759,
2812228.591,-65.89456177,
2827227.09,-66.20953369,
2842225.589,-66.71188354,
2857224.088,-65.85276794,
2872222.587,-66.02329254,
2887221.086,-67.21774292,
2902219.586,-67.56134796,
2917218.085,-66.71169281,
2932216.584,-68.79449463,
2947215.083,-68.53440094,
2962213.582,-66.08802795,
2977212.081,-66.4523468,
2992210.58,-62.45597839,
3007209.08,-63.03891754,
3022207.579,-63.87345886,
3037206.078,-61.19075775,
3052204.577,-60.37017822,
3067203.076,-57.95149231,
3082201.575,-58.26729584,
3097200.074,-57.94660187,
3112198.574,-56.38838196,
3127197.073,-57.46812439,
3142195.572,-56.61843109,
3157194.071,-54.83568573,
3172192.57,-55.71574402,
3187191.069,-56.08791351,
3202189.569,-56.69245148,
3217188.068,-56.38218689,
3232186.567,-56.19374084,
3247185.066,-57.45375061,
3262183.565,-59.13946533,
3277182.064,-59.96389771,
3292180.563,-60.68949127,
3307179.063,-61.1623764,
3322177.562,-63.97613525,
3337176.061,-65.65326691,
3352174.56,-66.4367218,
3367173.059,-69.85650635,
3382171.558,-71.87574005,
3397170.057,-73.05442047,
3412168.557,-74.71077728,
3427167.056,-74.09745026,
3442165.555,-73.52156067,
3457164.054,-74.06406403,
3472162.553,-72.49652863,
3487161.052,-74.69207001,
3502159.552,-73.36479187,
3517158.051,-76.65464783,
3532156.55,-73.44429016,
3547155.049,-75.81324768,
3562153.548,-74.85887909,
3577152.047,-75.10605621,
3592150.546,-75.00274658,
3607149.046,-77.14733124,
3622147.545,-77.8431015,
3637146.044,-75.34752655,
