Freq,reS11,imS11,reS21,imS21,re12,im12,re22,im22
19667480000,0.134439905177672,-0.0328082885765644,0.712513825504328,-0.0293280216868285,0.70617604093514,-0.0277645164766037,-0.130112428745507,-0.0350655201525618
19754460000,-0.0821090133489046,-0.238124623525886,0.119165192556459,-0.685849764707557,0.137205019914809,-0.676661006985884,-0.157457600134125,0.0814422189983877
19841440000,0.0316868468601485,0.0420986555282082,-0.671451163310523,-0.237883265484582,-0.652424446918498,-0.273858575724956,-0.0843458989705085,-0.0447013607792905
19928420000,0.0206820673494623,-0.274050669352938,-0.343031062767969,0.588005603610476,-0.385615224412146,0.553681292058166,-0.187006195226739,0.0536925706831822
20015400000,-0.133480623622718,0.0163509372097099,0.481652334661298,0.499187100824926,0.490165789400327,0.482916582423832,-0.0909108208617542,0.0263979961787774
20102380000,0.138811934573559,-0.138917759179599,0.565814919090488,-0.379754935891988,0.54905588033545,-0.396330383389662,-0.147149395054855,0.0337399240291385
20189360000,-0.175204486998548,-0.203164668540876,-0.221659788616546,-0.62821482576548,-0.242982319906899,-0.616419187780894,-0.0852785374538329,0.105298327084613
20276340000,0.0273169170791337,0.0732264317879554,-0.678637308879744,0.0983502581283818,-0.669744484701765,0.127966999793823,-0.0415418750968601,8.93584854241119E-4
20363320000,-0.00134136999254656,-0.267273955605617,-0.0408931733651531,0.660994991363398,-0.00624552232330716,0.656017195292258,-0.0674626996081725,0.0894587705243312
20450300000,-0.124885220813686,0.0190297346072466,0.647763859493692,0.190016385601685,0.649975136354935,0.148310036553937,-0.0138752344473462,-0.0413311829531823
20537280000,0.0386760437837203,-0.190949203067978,0.289898036591506,-0.595994762883534,0.249434713937595,-0.605705742333452,-0.134290115647577,0.0309275932297264
20624260000,-0.250052440174736,-0.0562912772093017,-0.49392056614208,-0.406525413741787,-0.512647345720708,-0.374200047883005,-0.051250693518938,0.048769004757543
20711240000,0.0391838643184276,0.104667611282212,-0.515835084292275,0.402183633014938,-0.485153248545235,0.432372290217259,-0.0351234090355761,-0.0189065686914285
20798220000,-0.0573257850954828,-0.199098171888981,0.284949085785808,0.577782539635229,0.326369926541487,0.550406001934593,-0.0613956808686664,-0.00357564079832589
20885200000,-0.135410687276702,0.0947719861167008,0.630328139417961,-0.151440532650228,0.609760208225906,-0.200456945329416,-0.056188771080058,-0.0780767419399602
20972180000,0.00374759370142228,-0.117845018245116,-0.0357437346258431,-0.649847763070007,-0.0876380490031212,-0.637080447179601,-0.15053713079673,-0.0023337680614413
21059160000,-0.188694020147626,0.0824568063548408,-0.627405040292237,-0.0926528554690077,-0.625195700216479,-0.057782978671888,-0.103043018065986,0.00981698197905173
21146140000,0.0845062414131512,0.0566377135905314,-0.223931162775164,0.598946862336865,-0.193207711592444,0.603488644076275,-0.113303896695072,-0.006181096948987
21233120000,-0.118679195478522,-0.0882988759193369,0.538360561858656,0.332202415601957,0.550571728450363,0.300511007142403,-0.132920020255927,0.01668279738421
21320100000,-0.0812960088063247,0.200014711861594,0.440052307877438,-0.444657394238572,0.409298569489813,-0.465942691252977,-0.108777053570141,-0.0376412382698196
21407080000,0.0519907322048192,0.00712166914943883,-0.355545130758801,-0.528717572687661,-0.381902006891926,-0.500703134163419,-0.235824387856923,0.00907913806611261
21494060000,-0.0233615826059558,0.170752858797736,-0.570664338951481,0.25268952062064,-0.552165401516882,0.276543475106292,-0.168027043849459,0.102447456723207
21581040000,0.19106319197582,-0.0125112521911498,0.121649568741261,0.597575922586959,0.14538333011557,0.586424595643209,-0.129467434281773,0.0651019161099633
21668020000,-0.0391356875319839,-0.0460018833215417,0.61645121272347,0.00750738703037026,0.609260617506463,-0.0260940848627878,-0.214284746645134,0.0799106176306264
21755000000,0.0621502334206661,0.112533314013535,0.130904944352729,-0.594223513715793,0.0807431740310552,-0.594791123756263,-0.164633961270378,0.116364122388408
21841980000,0.0522086714277123,-0.0839329453456942,-0.545021149407672,-0.258545324114487,-0.562253180985959,-0.193066392163863,-0.215075002691774,0.150209586562931
21928960000,-0.0267138915580148,0.169247836680743,-0.349808582920404,0.478386993892486,-0.291794210733276,0.505990883417989,-0.143319123891333,0.16775082059886
22015940000,0.196291652974431,-0.037017854121054,0.382999773609082,0.43132707852517,0.408564084987389,0.399192915357725,-0.181192819174581,0.165114212323672
22102920000,-0.0667985744765067,-0.00228141199675043,0.503852889599782,-0.295194078058302,0.480880672206054,-0.320406434320221,-0.177254305825371,0.227856135620214
22189900000,0.139574041591495,0.0712257595699979,-0.186824554470371,-0.535869692964283,-0.210806937789425,-0.517681789773238,-0.121930691087147,0.244643890087475
22276880000,0.0504717379768139,-0.0902430131859996,-0.564169287180301,0.0621644438400376,-0.550654338547176,0.0926321319761455,-0.147998977063901,0.296614974267021
22363860000,0.0219172472760266,0.0901212925058506,-0.047408018864473,0.559964842465002,-0.00774238833138504,0.552901910578753,-0.0444699996419036,0.327690644708002
22450840000,0.100371437526672,-0.0776982376457111,0.52654626214303,0.162771021163319,0.529241647997286,0.122341930345731,-0.0352203613081571,0.34191564521767
22537820000,-0.0855268998670915,0.112978464486895,0.248016730288023,-0.480580304851193,0.219516893139677,-0.486273979041849,0.0418827755420245,0.337925002918264
22624800000,0.213304075481751,0.0684170964673405,-0.400143285710883,-0.335884456447455,-0.403843981320316,-0.3174842438763,0.0303880881686584,0.344299539187839
22711780000,0.0250981602844181,-0.0257173085115193,-0.415530171168728,0.329730283155717,-0.402936789767181,0.332341686478629,0.108358330015858,0.41028231653703
22798760000,0.167286752367072,0.080237551280635,0.234176655569311,0.452065814813014,0.237449034917484,0.440418629185827,0.197270256584222,0.337636563272615
22885740000,0.104340901311716,-0.117606494113862,0.49021591285651,-0.115092290959648,0.477587023336591,-0.132251726099655,0.196089893297098,0.370565523909503
22972720000,0.0144274210270008,0.0860132738141166,-0.0128539530467257,-0.496377852377283,-0.0430786899387355,-0.487537967154563,0.290368493258199,0.340121450032383
23059700000,0.204863195454603,-0.0018798668449561,-0.473957407974055,-0.0949204564315953,-0.471249907699197,-0.0667689654339153,0.3012316091885,0.341540810051018
23146680000,0.0312731861008379,0.00233546764220959,-0.190475388722866,0.444851433996711,-0.1559368434897,0.450175702069405,0.402715575203379,0.325918307059206
23233660000,0.237949213535136,0.0117357845280936,0.379064715469012,0.264638215570152,0.388763989806758,0.236579886988112,0.424601073392701,0.225762411623898
23320640000,0.0196173097682301,-0.127558301995521,0.342883821019944,-0.307039232424308,0.322987457298919,-0.317704913955394,0.442697947449203,0.24065556568784
23407620000,0.131262934781995,0.13301993911076,-0.231653411646097,-0.381230087606202,-0.241967758732793,-0.367769425195987,0.495049279242463,0.144427036942635
23494600000,0.212900985583878,-0.126360503739615,-0.412797002064923,0.12239939701448,-0.402000135868415,0.133358590407111,0.487942062942065,0.168940050721593
23581580000,-0.00227339043875724,-0.00607550980655591,0.0298550805744521,0.438588427623022,0.0465453147789069,0.430151322179621,0.555773910204246,0.109344969600422
23668560000,0.227579415854424,0.042165975107309,0.416814243145795,0.0648247613686873,0.412815748318787,0.0449853414501106,0.556583333514716,0.0643116827763696
23755540000,0.0951955800108114,-0.0867737939307731,0.164667018699552,-0.393315302663446,0.140327216914569,-0.395540882710398,0.606342250466711,0.0316631603246834
23842520000,0.220029619358412,0.0509409045499249,-0.343947591150772,-0.227897942151212,-0.352132332000608,-0.205886707050442,0.598177041193793,-0.103214050625118
23929500000,0.147052577347813,-0.180770818600774,-0.301389450269966,0.270069637994553,-0.284407096231637,0.278757819537375,0.576822583192235,-0.0861753196886859
24016480000,0.082447846506697,0.0446732123394895,0.208602059522365,0.351083998977695,0.21819926798265,0.337246357514591,0.608138466589361,-0.204450365690057
